ptbxl_plus_feature,base_feature,location,summary_statistic,derivability,ecgdeli_source,requires_exact_ptbxl_plus_rule,notes
P_DurFull_V6,P_DurFull,V6,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V6_iqr,P_DurFull,V6,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V6_count,P_DurFull,V6,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVF,P_DurFull,aVF,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVF_iqr,P_DurFull,aVF,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVF_count,P_DurFull,aVF,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVL,P_DurFull,aVL,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVL_iqr,P_DurFull,aVL,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVL_count,P_DurFull,aVL,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVR,P_DurFull,aVR,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVR_iqr,P_DurFull,aVR,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_aVR_count,P_DurFull,aVR,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_Dur_Global,P_Dur,Global,mean,direct_ecgdeli,"Timing_feature_sync(:,1)",True,Appears derivable from ECGdeli interval_sync: global P wave duration; exact aggregation must still match PTB-XL+.
P_Dur_Global_iqr,P_Dur,Global,iqr,direct_ecgdeli,"Timing_feature_sync(:,1)",True,Appears derivable from ECGdeli interval_sync: global P wave duration; exact aggregation must still match PTB-XL+.
P_Dur_Global_count,P_Dur,Global,count,direct_ecgdeli,"Timing_feature_sync(:,1)",True,Appears derivable from ECGdeli interval_sync: global P wave duration; exact aggregation must still match PTB-XL+.
P_Morph_I,P_Morph,I,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_I_iqr,P_Morph,I,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_I_count,P_Morph,I,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_II,P_Morph,II,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_II_iqr,P_Morph,II,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_II_count,P_Morph,II,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_III,P_Morph,III,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_III_iqr,P_Morph,III,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_III_count,P_Morph,III,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V1,P_Morph,V1,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V1_iqr,P_Morph,V1,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V1_count,P_Morph,V1,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V2,P_Morph,V2,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V2_iqr,P_Morph,V2,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V2_count,P_Morph,V2,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V3,P_Morph,V3,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V3_iqr,P_Morph,V3,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V3_count,P_Morph,V3,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V4,P_Morph,V4,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V4_iqr,P_Morph,V4,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V4_count,P_Morph,V4,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V5,P_Morph,V5,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V5_iqr,P_Morph,V5,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V5_count,P_Morph,V5,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V6,P_Morph,V6,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V6_iqr,P_Morph,V6,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_V6_count,P_Morph,V6,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVF,P_Morph,aVF,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVF_iqr,P_Morph,aVF,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVF_count,P_Morph,aVF,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVL,P_Morph,aVL,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVL_iqr,P_Morph,aVL,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVL_count,P_Morph,aVL,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVR,P_Morph,aVR,mean,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVR_iqr,P_Morph,aVR,iqr,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
P_Morph_aVR_count,P_Morph,aVR,count,requires_morphology_function,Get_P_Morphology,True,"Get_P_Morphology can emit P morphology classes, but exact PTB-XL+ aggregation and coding rules must be confirmed"
Q_Amp_I,Q_Amp,I,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_I_iqr,Q_Amp,I,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_I_count,Q_Amp,I,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_II,Q_Amp,II,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_II_iqr,Q_Amp,II,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_II_count,Q_Amp,II,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_III,Q_Amp,III,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_III_iqr,Q_Amp,III,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_III_count,Q_Amp,III,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V1,Q_Amp,V1,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V1_iqr,Q_Amp,V1,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V1_count,Q_Amp,V1,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V2,Q_Amp,V2,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V2_iqr,Q_Amp,V2,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V2_count,Q_Amp,V2,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V3,Q_Amp,V3,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V3_iqr,Q_Amp,V3,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V3_count,Q_Amp,V3,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V4,Q_Amp,V4,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V4_iqr,Q_Amp,V4,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V4_count,Q_Amp,V4,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V5,Q_Amp,V5,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V5_iqr,Q_Amp,V5,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V5_count,Q_Amp,V5,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V6,Q_Amp,V6,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V6_iqr,Q_Amp,V6,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_V6_count,Q_Amp,V6,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVF,Q_Amp,aVF,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVF_iqr,Q_Amp,aVF,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVF_count,Q_Amp,aVF,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVL,Q_Amp,aVL,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVL_iqr,Q_Amp,aVL,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVL_count,Q_Amp,aVL,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVR,Q_Amp,aVR,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVR_iqr,Q_Amp,aVR,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
Q_Amp_aVR_count,Q_Amp,aVR,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli amplitude: Q peak amplitude; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_I,QRS_Dur,I,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_I_iqr,QRS_Dur,I,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_I_count,QRS_Dur,I,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_II,QRS_Dur,II,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_II_iqr,QRS_Dur,II,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_II_count,QRS_Dur,II,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_III,QRS_Dur,III,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_III_iqr,QRS_Dur,III,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_III_count,QRS_Dur,III,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V1,QRS_Dur,V1,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V1_iqr,QRS_Dur,V1,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V1_count,QRS_Dur,V1,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V2,QRS_Dur,V2,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V2_iqr,QRS_Dur,V2,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V2_count,QRS_Dur,V2,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V3,QRS_Dur,V3,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V3_iqr,QRS_Dur,V3,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V3_count,QRS_Dur,V3,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V4,QRS_Dur,V4,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V4_iqr,QRS_Dur,V4,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V4_count,QRS_Dur,V4,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V5,QRS_Dur,V5,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V5_iqr,QRS_Dur,V5,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V5_count,QRS_Dur,V5,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V6,QRS_Dur,V6,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V6_iqr,QRS_Dur,V6,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_V6_count,QRS_Dur,V6,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVF,QRS_Dur,aVF,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVF_iqr,QRS_Dur,aVF,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVF_count,QRS_Dur,aVF,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVL,QRS_Dur,aVL,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVL_iqr,QRS_Dur,aVL,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVL_count,QRS_Dur,aVL,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVR,QRS_Dur,aVR,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVR_iqr,QRS_Dur,aVR,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_aVR_count,QRS_Dur,aVR,count,direct_ecgdeli,"Timing_feature_12leads(:,:,2)",True,Appears derivable from ECGdeli interval: QRS duration; exact filtering and aggregation must still match PTB-XL+.
QRS_Dur_Global,QRS_Dur,Global,mean,direct_ecgdeli,"Timing_feature_sync(:,2)",True,Appears derivable from ECGdeli interval_sync: global QRS duration; exact aggregation must still match PTB-XL+.
QRS_Dur_Global_iqr,QRS_Dur,Global,iqr,direct_ecgdeli,"Timing_feature_sync(:,2)",True,Appears derivable from ECGdeli interval_sync: global QRS duration; exact aggregation must still match PTB-XL+.
QRS_Dur_Global_count,QRS_Dur,Global,count,direct_ecgdeli,"Timing_feature_sync(:,2)",True,Appears derivable from ECGdeli interval_sync: global QRS duration; exact aggregation must still match PTB-XL+.
QT_IntCorr_I,QT_IntCorr,I,mean,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_I_iqr,QT_IntCorr,I,iqr,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_I_count,QT_IntCorr,I,count,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_II,QT_IntCorr,II,mean,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_II_iqr,QT_IntCorr,II,iqr,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_II_count,QT_IntCorr,II,count,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_III,QT_IntCorr,III,mean,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_III_iqr,QT_IntCorr,III,iqr,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_III_count,QT_IntCorr,III,count,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_V1,QT_IntCorr,V1,mean,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
QT_IntCorr_V1_iqr,QT_IntCorr,V1,iqr,requires_extra_formula,"Timing_feature_12leads(:,:,6) plus RR/correction formula",True,leadwise QT correction formula is not emitted by ECGdeli interval extractor and needs an exact PTB-XL+ correction rule
